"Date,""VOC, ppm"",""AQS"",""Temperature, °C"",""Humidity, %"",""Pressure, mbar"",""PM1, ug/m3"",""PM2.5, ug/m3"",""PM10, ug/m3"",""Latitude"",""Longitude"""
"2025-04-25 09:49:00,""0.207"",""87"",""23"",""43.0"",""981.92"","""","""","""","""","""""
"2025-04-25 09:48:00,""0.209"",""87"",""23"",""42.0"",""981.92"",""2.0"",""3.0"",""4.0"","""","""""
"2025-04-25 09:47:00,""0.209"",""87"",""23"",""44.0"",""981.95"",""1.0"",""3.0"",""5.0"","""","""""
"2025-04-25 09:46:00,""0.206"",""87"",""23"",""44.0"",""981.97"","""","""","""","""","""""
"2025-04-25 09:45:00,""0.203"",""87"",""24"",""40.0"",""982.02"","""","""","""","""","""""
"2025-04-25 09:44:00,""0.199"",""88"",""23"",""44.0"",""982.04"","""","""","""","""","""""
"2025-04-25 09:43:00,""0.194"",""88"",""23"",""46.0"",""982.03"","""","""","""","""","""""
"2025-04-25 09:42:00,""0.188"",""88"",""23"",""46.0"",""982.02"","""","""","""","""","""""
"2025-04-25 09:41:00,""0.183"",""89"",""22"",""46.0"",""982.03"","""","""","""","""","""""
"2025-04-25 09:40:00,""0.178"",""89"",""22"",""48.0"",""982.05"","""","""","""","""","""""
"2025-04-25 09:39:00,""0.173"",""89"",""22"",""46.0"",""982.10"","""","""","""","""","""""
"2025-04-25 09:38:00,""0.169"",""89"",""22"",""47.0"",""982.12"","""","""","""","""","""""
"2025-04-25 09:37:00,""0.166"",""90"",""22"",""47.0"",""982.14"","""","""","""","""","""""
"2025-04-25 09:36:00,""0.163"",""90"",""22"",""46.0"",""982.12"","""","""","""","""","""""
"2025-04-25 09:35:00,""0.161"",""90"",""22"",""47.0"",""982.12"","""","""","""","""","""""
"2025-04-25 09:34:00,""0.16"",""90"",""21"",""48.0"",""982.15"","""","""","""","""","""""
"2025-04-25 09:33:00,""0.159"",""90"",""21"",""50.0"",""982.17"","""","""","""","""","""""
"2025-04-25 09:32:00,""0.159"",""90"",""21"",""47.0"",""982.24"",""4.0"",""5.0"",""6.0"","""","""""
"2025-04-25 09:31:00,""0.158"",""90"",""20"",""52.0"",""982.26"",""3.0"",""5.0"",""6.0"","""","""""
"2025-04-25 09:30:00,""0.153"",""90"",""20"",""54.0"",""982.26"","""","""","""","""","""""
"2025-04-25 09:29:00,""0.147"",""91"",""20"",""53.0"",""982.26"","""","""","""","""","""""
"2025-04-25 09:28:00,""0.141"",""91"",""19"",""55.0"",""982.23"","""","""","""","""","""""
"2025-04-25 09:27:00,""0.136"",""91"",""19"",""55.0"",""982.25"","""","""","""","""","""""
"2025-04-25 09:26:00,""0.132"",""92"",""19"",""56.0"",""982.26"","""","""","""","""","""""
"2025-04-25 09:25:00,""0.127"",""92"",""18"",""56.0"",""982.29"","""","""","""","""","""""
"2025-04-25 09:24:00,""0.122"",""92"",""18"",""58.0"",""982.31"","""","""","""","""","""""
"2025-04-25 09:23:00,""0.118"",""92"",""18"",""58.0"",""982.33"","""","""","""","""","""""
"2025-04-25 09:22:00,""0.113"",""93"",""17"",""58.0"",""982.34"","""","""","""","""","""""
"2025-04-25 09:21:00,""0.108"",""93"",""17"",""61.0"",""982.36"","""","""","""","""","""""
"2025-04-25 09:20:00,""0.104"",""93"",""17"",""62.0"",""982.35"","""","""","""","""","""""
"2025-04-25 09:19:00,""0.101"",""93"",""16"",""64.0"",""982.42"","""","""","""","""","""""
"2025-04-25 09:18:00,""0.099"",""94"",""15"",""64.0"",""982.41"","""","""","""","""","""""
"2025-04-25 09:17:00,""0.099"",""94"",""15"",""65.0"",""982.40"","""","""","""","""","""""
"2025-04-25 09:16:00,""0.101"",""93"",""14"",""65.0"",""982.36"",""4.0"",""5.0"",""6.0"","""","""""
"2025-04-25 09:15:00,""0.101"",""93"",""14"",""70.0"",""982.34"",""3.0"",""6.0"",""8.0"","""","""""
"2025-04-25 09:14:00,""0.099"",""92"",""13"",""72.0"",""982.37"","""","""","""","""","""""
"2025-04-25 09:13:00,""0.097"",""92"",""13"",""73.0"",""982.39"","""","""","""","""","""""
"2025-04-25 09:12:00,""0.096"",""92"",""12"",""75.0"",""982.39"","""","""","""","""","""""
"2025-04-25 09:11:00,""0.095"",""92"",""12"",""74.0"",""982.42"","""","""","""","""","""""
"2025-04-25 09:10:00,""0.094"",""92"",""11"",""76.0"",""982.42"","""","""","""","""","""""
"2025-04-25 09:09:00,""0.093"",""92"",""11"",""77.0"",""982.42"","""","""","""","""","""""
"2025-04-25 09:08:00,""0.092"",""92"",""11"",""76.0"",""982.41"","""","""","""","""","""""
"2025-04-25 09:07:00,""0.091"",""92"",""11"",""76.0"",""982.38"","""","""","""","""","""""
"2025-04-25 09:06:00,""0.091"",""92"",""11"",""76.0"",""982.36"","""","""","""","""","""""
"2025-04-25 09:05:00,""0.091"",""92"",""11"",""76.0"",""982.38"","""","""","""","""","""""
"2025-04-25 09:04:00,""0.091"",""92"",""11"",""76.0"",""982.36"","""","""","""","""","""""
"2025-04-25 09:03:00,""0.091"",""92"",""11"",""77.0"",""982.38"","""","""","""","""","""""
"2025-04-25 09:02:00,""0.092"",""92"",""11"",""77.0"",""982.37"","""","""","""","""","""""
"2025-04-25 09:01:00,""0.094"",""92"",""11"",""76.0"",""982.41"","""","""","""","""","""""
"2025-04-25 09:00:00,""0.097"",""92"",""11"",""76.0"",""982.36"",""5.0"",""7.0"",""8.0"","""","""""
"2025-04-25 08:59:00,""0.098"",""92"",""11"",""75.0"",""982.34"",""5.0"",""7.0"",""8.0"","""","""""
"2025-04-25 08:58:00,""0.097"",""94"",""11"",""75.0"",""982.36"","""","""","""","""","""""
"2025-04-25 08:57:00,""0.095"",""94"",""11"",""75.0"",""982.37"","""","""","""","""","""""
"2025-04-25 08:56:00,""0.093"",""94"",""11"",""75.0"",""982.35"","""","""","""","""","""""
"2025-04-25 08:55:00,""0.091"",""94"",""11"",""75.0"",""982.37"","""","""","""","""","""""
"2025-04-25 08:54:00,""0.09"",""94"",""11"",""75.0"",""982.35"","""","""","""","""","""""
"2025-04-25 08:53:00,""0.089"",""94"",""11"",""75.0"",""982.35"","""","""","""","""","""""
"2025-04-25 08:52:00,""0.088"",""94"",""11"",""76.0"",""982.34"","""","""","""","""","""""
"2025-04-25 08:51:00,""0.086"",""94"",""11"",""76.0"",""982.36"","""","""","""","""","""""
"2025-04-25 08:50:00,""0.084"",""94"",""11"",""76.0"",""982.38"","""","""","""","""","""""
"2025-04-25 08:49:00,""0.083"",""94"",""11"",""76.0"",""982.39"","""","""","""","""","""""
"2025-04-25 08:48:00,""0.083"",""94"",""11"",""76.0"",""982.39"","""","""","""","""","""""
"2025-04-25 08:47:00,""0.084"",""94"",""11"",""76.0"",""982.38"","""","""","""","""","""""
"2025-04-25 08:46:00,""0.085"",""94"",""11"",""76.0"",""982.38"","""","""","""","""","""""
"2025-04-25 08:45:00,""0.087"",""94"",""11"",""76.0"",""982.39"","""","""","""","""","""""
"2025-04-25 08:44:00,""0.089"",""94"",""10"",""79.0"",""982.38"",""4.0"",""6.0"",""8.0"","""","""""
"2025-04-25 08:43:00,""0.09"",""94"",""11"",""75.0"",""982.39"",""3.0"",""5.0"",""8.0"","""","""""
"2025-04-25 08:42:00,""0.089"",""94"",""11"",""75.0"",""982.37"","""","""","""","""","""""
"2025-04-25 08:41:00,""0.088"",""94"",""11"",""75.0"",""982.38"","""","""","""","""","""""
"2025-04-25 08:40:00,""0.087"",""94"",""11"",""75.0"",""982.36"","""","""","""","""","""""
"2025-04-25 08:39:00,""0.086"",""94"",""11"",""75.0"",""982.36"","""","""","""","""","""""
"2025-04-25 08:38:00,""0.085"",""94"",""11"",""75.0"",""982.35"","""","""","""","""","""""
"2025-04-25 08:37:00,""0.085"",""94"",""11"",""75.0"",""982.35"","""","""","""","""","""""
"2025-04-25 08:36:00,""0.085"",""94"",""11"",""75.0"",""982.38"","""","""","""","""","""""
"2025-04-25 08:35:00,""0.086"",""94"",""11"",""75.0"",""982.36"","""","""","""","""","""""
"2025-04-25 08:34:00,""0.086"",""94"",""11"",""75.0"",""982.34"","""","""","""","""","""""
"2025-04-25 08:33:00,""0.086"",""94"",""11"",""75.0"",""982.36"","""","""","""","""","""""
"2025-04-25 08:32:00,""0.086"",""94"",""11"",""75.0"",""982.38"","""","""","""","""","""""
"2025-04-25 08:31:00,""0.087"",""94"",""11"",""75.0"",""982.38"","""","""","""","""","""""
"2025-04-25 08:30:00,""0.089"",""94"",""11"",""75.0"",""982.34"","""","""","""","""","""""
"2025-04-25 08:29:00,""0.092"",""94"",""10"",""76.0"",""982.33"","""","""","""","""","""""
"2025-04-25 08:28:00,""0.095"",""94"",""10"",""79.0"",""982.34"",""4.0"",""6.0"",""7.0"","""","""""
"2025-04-25 08:27:00,""0.096"",""94"",""10"",""79.0"",""982.34"",""3.0"",""5.0"",""7.0"","""","""""
"2025-04-25 08:26:00,""0.095"",""94"",""10"",""79.0"",""982.34"","""","""","""","""","""""
"2025-04-25 08:25:00,""0.094"",""94"",""10"",""78.0"",""982.30"","""","""","""","""","""""
"2025-04-25 08:24:00,""0.093"",""94"",""10"",""78.0"",""982.28"","""","""","""","""","""""
"2025-04-25 08:23:00,""0.092"",""94"",""10"",""78.0"",""982.28"","""","""","""","""","""""
"2025-04-25 08:22:00,""0.091"",""94"",""10"",""79.0"",""982.26"","""","""","""","""","""""
"2025-04-25 08:21:00,""0.09"",""94"",""10"",""79.0"",""982.25"","""","""","""","""","""""
"2025-04-25 08:20:00,""0.089"",""94"",""10"",""79.0"",""982.23"","""","""","""","""","""""
"2025-04-25 08:19:00,""0.088"",""94"",""10"",""78.0"",""982.23"","""","""","""","""","""""
"2025-04-25 08:18:00,""0.088"",""94"",""11"",""74.0"",""982.23"","""","""","""","""","""""
"2025-04-25 08:17:00,""0.088"",""94"",""11"",""75.0"",""982.23"","""","""","""","""","""""
"2025-04-25 08:16:00,""0.088"",""94"",""11"",""75.0"",""982.18"","""","""","""","""","""""
"2025-04-25 08:15:00,""0.089"",""94"",""11"",""75.0"",""982.15"","""","""","""","""","""""
"2025-04-25 08:14:00,""0.091"",""94"",""10"",""77.0"",""982.11"","""","""","""","""","""""
"2025-04-25 08:13:00,""0.094"",""94"",""10"",""79.0"",""982.10"","""","""","""","""","""""
"2025-04-25 08:12:00,""0.097"",""94"",""10"",""79.0"",""982.07"",""4.0"",""5.0"",""6.0"","""","""""
"2025-04-25 08:11:00,""0.099"",""94"",""10"",""78.0"",""982.06"",""2.0"",""4.0"",""6.0"","""","""""
"2025-04-25 08:10:00,""0.098"",""94"",""10"",""78.0"",""982.04"","""","""","""","""","""""
"2025-04-25 08:09:00,""0.097"",""94"",""10"",""78.0"",""982.02"","""","""","""","""","""""
"2025-04-25 08:08:00,""0.096"",""94"",""10"",""78.0"",""982.02"","""","""","""","""","""""
"2025-04-25 08:07:00,""0.096"",""94"",""10"",""78.0"",""982.01"","""","""","""","""","""""
"2025-04-25 08:06:00,""0.095"",""94"",""10"",""78.0"",""982.02"","""","""","""","""","""""
"2025-04-25 08:05:00,""0.094"",""94"",""10"",""78.0"",""982.02"","""","""","""","""","""""
"2025-04-25 08:04:00,""0.093"",""94"",""10"",""78.0"",""982.01"","""","""","""","""","""""
"2025-04-25 08:03:00,""0.092"",""94"",""10"",""78.0"",""982.01"","""","""","""","""","""""
"2025-04-25 08:02:00,""0.091"",""94"",""10"",""78.0"",""982.00"","""","""","""","""","""""
"2025-04-25 08:01:00,""0.09"",""94"",""10"",""78.0"",""982.00"","""","""","""","""","""""
"2025-04-25 08:00:00,""0.09"",""94"",""10"",""78.0"",""982.02"","""","""","""","""","""""
"2025-04-25 07:59:00,""0.09"",""94"",""10"",""79.0"",""981.99"","""","""","""","""","""""
"2025-04-25 07:58:00,""0.091"",""94"",""10"",""79.0"",""981.97"","""","""","""","""","""""
"2025-04-25 07:57:00,""0.093"",""94"",""10"",""79.0"",""981.93"","""","""","""","""","""""
"2025-04-25 07:56:00,""0.096"",""94"",""10"",""78.0"",""981.95"",""4.0"",""5.0"",""6.0"","""","""""
"2025-04-25 07:55:00,""0.097"",""94"",""10"",""77.0"",""981.95"",""2.0"",""4.0"",""5.0"","""","""""
"2025-04-25 07:54:00,""0.096"",""94"",""10"",""77.0"",""981.96"","""","""","""","""","""""
"2025-04-25 07:53:00,""0.094"",""94"",""10"",""77.0"",""981.98"","""","""","""","""","""""
"2025-04-25 07:52:00,""0.092"",""94"",""10"",""77.0"",""981.99"","""","""","""","""","""""
"2025-04-25 07:51:00,""0.091"",""94"",""10"",""77.0"",""981.98"","""","""","""","""","""""
"2025-04-25 07:50:00,""0.089"",""94"",""10"",""77.0"",""981.95"","""","""","""","""","""""
"2025-04-25 07:49:00,""0.087"",""94"",""10"",""78.0"",""981.95"","""","""","""","""","""""
"2025-04-25 07:48:00,""0.085"",""94"",""10"",""78.0"",""981.94"","""","""","""","""","""""
"2025-04-25 07:47:00,""0.084"",""94"",""10"",""78.0"",""981.94"","""","""","""","""","""""
"2025-04-25 07:46:00,""0.083"",""94"",""10"",""78.0"",""981.94"","""","""","""","""","""""
"2025-04-25 07:45:00,""0.083"",""94"",""10"",""78.0"",""981.93"","""","""","""","""","""""
"2025-04-25 07:44:00,""0.083"",""94"",""10"",""78.0"",""981.95"","""","""","""","""","""""
"2025-04-25 07:43:00,""0.084"",""94"",""10"",""79.0"",""981.97"","""","""","""","""","""""
"2025-04-25 07:42:00,""0.086"",""94"",""10"",""79.0"",""981.96"","""","""","""","""","""""
"2025-04-25 07:41:00,""0.088"",""94"",""10"",""79.0"",""981.95"","""","""","""","""","""""
"2025-04-25 07:40:00,""0.091"",""94"",""10"",""79.0"",""981.93"",""4.0"",""6.0"",""7.0"","""","""""
"2025-04-25 07:39:00,""0.093"",""92"",""10"",""77.0"",""981.93"",""5.0"",""7.0"",""9.0"","""","""""
"2025-04-25 07:38:00,""0.092"",""94"",""10"",""77.0"",""981.93"","""","""","""","""","""""
"2025-04-25 07:37:00,""0.09"",""94"",""10"",""77.0"",""981.94"","""","""","""","""","""""
"2025-04-25 07:36:00,""0.088"",""94"",""10"",""77.0"",""981.95"","""","""","""","""","""""
"2025-04-25 07:35:00,""0.086"",""94"",""10"",""77.0"",""981.95"","""","""","""","""","""""
"2025-04-25 07:34:00,""0.085"",""94"",""10"",""77.0"",""981.90"","""","""","""","""","""""
"2025-04-25 07:33:00,""0.085"",""94"",""10"",""78.0"",""981.91"","""","""","""","""","""""
"2025-04-25 07:32:00,""0.085"",""94"",""10"",""78.0"",""981.91"","""","""","""","""","""""
"2025-04-25 07:31:00,""0.084"",""94"",""10"",""78.0"",""981.90"","""","""","""","""","""""
"2025-04-25 07:30:00,""0.084"",""94"",""10"",""78.0"",""981.89"","""","""","""","""","""""
"2025-04-25 07:29:00,""0.083"",""94"",""10"",""78.0"",""981.91"","""","""","""","""","""""
"2025-04-25 07:28:00,""0.082"",""94"",""10"",""78.0"",""981.92"","""","""","""","""","""""
"2025-04-25 07:27:00,""0.082"",""94"",""10"",""79.0"",""981.92"","""","""","""","""","""""
"2025-04-25 07:26:00,""0.083"",""94"",""10"",""79.0"",""981.91"","""","""","""","""","""""
"2025-04-25 07:25:00,""0.086"",""94"",""10"",""79.0"",""981.90"","""","""","""","""","""""
"2025-04-25 07:24:00,""0.089"",""94"",""10"",""79.0"",""981.90"",""4.0"",""5.0"",""6.0"","""","""""
"2025-04-25 07:23:00,""0.091"",""94"",""10"",""78.0"",""981.88"",""3.0"",""4.0"",""5.0"","""","""""
"2025-04-25 07:22:00,""0.09"",""94"",""10"",""78.0"",""981.89"","""","""","""","""","""""
"2025-04-25 07:21:00,""0.088"",""94"",""10"",""78.0"",""981.90"","""","""","""","""","""""
"2025-04-25 07:20:00,""0.087"",""94"",""10"",""78.0"",""981.88"","""","""","""","""","""""
"2025-04-25 07:19:00,""0.086"",""94"",""10"",""78.0"",""981.89"","""","""","""","""","""""
"2025-04-25 07:18:00,""0.085"",""94"",""10"",""78.0"",""981.88"","""","""","""","""","""""
"2025-04-25 07:17:00,""0.084"",""94"",""10"",""78.0"",""981.87"","""","""","""","""","""""
"2025-04-25 07:16:00,""0.083"",""94"",""10"",""79.0"",""981.85"","""","""","""","""","""""
"2025-04-25 07:15:00,""0.081"",""94"",""10"",""79.0"",""981.84"","""","""","""","""","""""
"2025-04-25 07:14:00,""0.079"",""94"",""10"",""79.0"",""981.83"","""","""","""","""","""""
"2025-04-25 07:13:00,""0.077"",""94"",""10"",""79.0"",""981.82"","""","""","""","""","""""
"2025-04-25 07:12:00,""0.076"",""94"",""10"",""77.0"",""981.81"","""","""","""","""","""""
"2025-04-25 07:11:00,""0.076"",""94"",""10"",""75.0"",""981.80"","""","""","""","""","""""
"2025-04-25 07:10:00,""0.077"",""94"",""10"",""75.0"",""981.81"","""","""","""","""","""""
"2025-04-25 07:09:00,""0.079"",""94"",""10"",""80.0"",""981.80"","""","""","""","""","""""
"2025-04-25 07:08:00,""0.081"",""94"",""10"",""80.0"",""981.79"",""4.0"",""5.0"",""6.0"","""","""""
"2025-04-25 07:07:00,""0.082"",""95"",""10"",""78.0"",""981.80"",""3.0"",""4.0"",""6.0"","""","""""
"2025-04-25 07:06:00,""0.081"",""94"",""10"",""78.0"",""981.81"","""","""","""","""","""""
"2025-04-25 07:05:00,""0.08"",""94"",""10"",""78.0"",""981.80"","""","""","""","""","""""
"2025-04-25 07:04:00,""0.079"",""94"",""10"",""78.0"",""981.79"","""","""","""","""","""""
"2025-04-25 07:03:00,""0.077"",""94"",""10"",""78.0"",""981.83"","""","""","""","""","""""
"2025-04-25 07:02:00,""0.075"",""94"",""10"",""78.0"",""981.84"","""","""","""","""","""""
"2025-04-25 07:01:00,""0.074"",""94"",""10"",""79.0"",""981.84"","""","""","""","""","""""
"2025-04-25 07:00:00,""0.073"",""94"",""10"",""76.0"",""981.82"","""","""","""","""","""""
"2025-04-25 06:59:00,""0.073"",""94"",""11"",""75.0"",""981.83"","""","""","""","""","""""
"2025-04-25 06:58:00,""0.073"",""94"",""11"",""75.0"",""981.83"","""","""","""","""","""""
"2025-04-25 06:57:00,""0.072"",""94"",""11"",""75.0"",""981.84"","""","""","""","""","""""
"2025-04-25 06:56:00,""0.071"",""94"",""11"",""76.0"",""981.87"","""","""","""","""","""""
"2025-04-25 06:55:00,""0.07"",""94"",""11"",""76.0"",""981.89"","""","""","""","""","""""
"2025-04-25 06:54:00,""0.07"",""94"",""11"",""77.0"",""981.87"","""","""","""","""","""""
"2025-04-25 06:53:00,""0.071"",""94"",""11"",""77.0"",""981.86"","""","""","""","""","""""
"2025-04-25 06:52:00,""0.072"",""94"",""10"",""80.0"",""981.83"",""4.0"",""6.0"",""7.0"","""","""""
"2025-04-25 06:51:00,""0.073"",""94"",""10"",""80.0"",""981.78"",""4.0"",""6.0"",""7.0"","""","""""
"2025-04-25 06:50:00,""0.071"",""94"",""11"",""76.0"",""981.77"","""","""","""","""","""""
"2025-04-25 06:49:00,""0.068"",""94"",""11"",""76.0"",""981.78"","""","""","""","""","""""
"2025-04-25 06:48:00,""0.064"",""94"",""11"",""76.0"",""981.78"","""","""","""","""","""""
"2025-04-25 06:47:00,""0.06"",""94"",""11"",""76.0"",""981.80"","""","""","""","""","""""
"2025-04-25 06:46:00,""0.056"",""94"",""11"",""76.0"",""981.83"","""","""","""","""","""""
"2025-04-25 06:45:00,""0.052"",""94"",""11"",""76.0"",""981.81"","""","""","""","""","""""
"2025-04-25 06:44:00,""0.048"",""94"",""11"",""76.0"",""981.81"","""","""","""","""","""""
"2025-04-25 06:43:00,""0.044"",""94"",""11"",""77.0"",""981.83"","""","""","""","""","""""
"2025-04-25 06:42:00,""0.042"",""94"",""11"",""77.0"",""981.84"","""","""","""","""","""""
"2025-04-25 06:41:00,""0.04"",""94"",""11"",""77.0"",""981.82"","""","""","""","""","""""
"2025-04-25 06:40:00,""0.038"",""94"",""11"",""77.0"",""981.83"","""","""","""","""","""""
"2025-04-25 06:39:00,""0.036"",""94"",""11"",""77.0"",""981.84"","""","""","""","""","""""
"2025-04-25 06:38:00,""0.035"",""94"",""11"",""77.0"",""981.86"","""","""","""","""","""""
"2025-04-25 06:37:00,""0.034"",""94"",""11"",""77.0"",""981.89"","""","""","""","""","""""
"2025-04-25 06:36:00,""0.034"",""94"",""10"",""77.0"",""981.91"","""","""","""","""","""""
"2025-04-25 06:35:00,""0.034"",""94"",""10"",""78.0"",""981.92"",""4.0"",""6.0"",""8.0"","""","""""
"2025-04-25 06:34:00,""0.032"",""95"",""11"",""76.0"",""981.91"","""","""","""","""","""""
"2025-04-25 06:33:00,""0.029"",""95"",""11"",""75.0"",""981.93"","""","""","""","""","""""
"2025-04-25 06:32:00,""0.026"",""95"",""11"",""75.0"",""981.95"","""","""","""","""","""""
"2025-04-25 06:31:00,""0.024"",""95"",""11"",""76.0"",""981.96"","""","""","""","""","""""
"2025-04-25 06:30:00,""0.023"",""95"",""11"",""76.0"",""981.99"","""","""","""","""","""""
"2025-04-25 06:29:00,""0.02"",""95"",""11"",""76.0"",""982.00"","""","""","""","""","""""
"2025-04-25 06:28:00,""0.016"",""95"",""11"",""76.0"",""981.99"","""","""","""","""","""""
"2025-04-25 06:27:00,""0.012"",""95"",""11"",""76.0"",""981.99"","""","""","""","""","""""
"2025-04-25 06:26:00,""0.01"",""95"",""11"",""76.0"",""981.99"","""","""","""","""","""""
"2025-04-25 06:25:00,""0.01"",""95"",""11"",""77.0"",""982.00"","""","""","""","""","""""
"2025-04-25 06:24:00,""0.01"",""95"",""11"",""77.0"",""982.01"","""","""","""","""","""""
"2025-04-25 06:23:00,""0.01"",""95"",""11"",""77.0"",""982.01"","""","""","""","""","""""
"2025-04-25 06:22:00,""0.01"",""95"",""11"",""77.0"",""982.06"","""","""","""","""","""""
"2025-04-25 06:21:00,""0.01"",""95"",""11"",""76.0"",""982.11"","""","""","""","""","""""
"2025-04-25 06:20:00,""0.01"",""95"",""11"",""77.0"",""982.08"","""","""","""","""","""""
"2025-04-25 06:19:00,""0.01"",""95"",""10"",""76.0"",""982.07"",""3.0"",""5.0"",""6.0"","""","""""
"2025-04-25 06:18:00,""0.01"",""94"",""11"",""76.0"",""982.09"",""2.0"",""5.0"",""8.0"","""","""""
"2025-04-25 06:17:00,""0.01"",""94"",""11"",""77.0"",""982.11"","""","""","""","""","""""
"2025-04-25 06:16:00,""0.011"",""94"",""11"",""78.0"",""982.15"","""","""","""","""","""""
"2025-04-25 06:15:00,""0.012"",""94"",""11"",""78.0"",""982.16"","""","""","""","""","""""
"2025-04-25 06:14:00,""0.013"",""94"",""11"",""78.0"",""982.15"","""","""","""","""","""""
"2025-04-25 06:13:00,""0.014"",""94"",""11"",""78.0"",""982.17"","""","""","""","""","""""
"2025-04-25 06:12:00,""0.015"",""94"",""11"",""79.0"",""982.16"","""","""","""","""","""""
"2025-04-25 06:11:00,""0.016"",""94"",""11"",""78.0"",""982.16"","""","""","""","""","""""
"2025-04-25 06:10:00,""0.017"",""94"",""11"",""78.0"",""982.16"","""","""","""","""","""""
